ImageNumber,ObjectNumber,FileName_Green_mask,FileName_Original,FileName_Red_mask,FileName_Violet_mask,PathName_Green_mask,PathName_Original,PathName_Red_mask,PathName_Violet_mask,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
13,9,20ApNec 600-20 10green_mask.tif,20ApNec 600-20 10violet_orig.tif,20ApNec 600-20 10red_mask.tif,20ApNec 600-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,687.2158071748879,1806.604260089686,0,9,1247
14,1,21ApNec 600-20 11green_mask.tif,21ApNec 600-20 11violet_orig.tif,21ApNec 600-20 11red_mask.tif,21ApNec 600-20 11violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1010.4328249818445,1075.0392156862745,0,1,669
14,2,21ApNec 600-20 11green_mask.tif,21ApNec 600-20 11violet_orig.tif,21ApNec 600-20 11red_mask.tif,21ApNec 600-20 11violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1056.8926553672316,1086.3422114608554,0,2,678
14,3,21ApNec 600-20 11green_mask.tif,21ApNec 600-20 11violet_orig.tif,21ApNec 600-20 11red_mask.tif,21ApNec 600-20 11violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1011.4433617539586,1114.6126674786844,0,3,698
16,1,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1376.889237199582,275.62852664576803,0,1,97
16,2,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1983.2703062583223,327.11318242343543,0,2,115
16,3,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1927.5860927152319,519.3278145695364,0,3,216
16,4,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1944.874213836478,527.2169811320755,0,4,219
16,5,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1260.1161473087818,530.7535410764873,0,5,220
16,6,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1917.7560073937154,535.5341959334565,0,6,221
17,1,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,543.1965811965812,21.432692307692307,0,1,1
17,2,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1210.8245804006497,1518.0877097996752,0,2,576
17,3,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1274.7259100642398,1623.6616702355461,0,3,618
17,4,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1289.1705607476636,1635.214953271028,0,4,624
18,1,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1996.0478436657681,68.95080862533693,0,1,24
18,2,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1130.4468580294802,335.8479441427463,0,2,118
18,3,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,2022.4728752260398,447.9005424954792,0,3,160
18,4,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1846.3416435826407,579.6989843028624,0,4,214
18,5,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1813.2908163265306,587.3086734693877,0,5,216
18,6,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,947.4067226890757,905.946218487395,0,6,344
18,7,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,434.32026143790847,970.6437908496732,0,7,371
18,8,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,466.72843080486393,989.2229299363057,0,8,379
18,9,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1023.3103764921947,1708.526170798898,0,9,680
18,10,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1188.740784780024,1827.7265160523186,0,10,742
18,11,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1169.2415219189413,1842.3151364764267,0,11,749
19,1,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,717.1966731898239,289.9354207436399,0,1,91
19,2,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1105.5161512027491,312.4,0,2,103
19,3,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,741.2231759656653,323.53648068669526,0,3,106
19,4,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,209.61912613355318,1822.1145919208573,0,4,625
19,5,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,240.2777142857143,1827.08,0,5,627
19,6,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,165.57958199356912,1842.3263665594855,0,6,634
19,7,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,210.30589849108367,1869.661865569273,0,7,643
19,8,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,120.65073245952198,1880.8010794140323,0,8,649
19,9,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1436.27786259542,1918.9007633587787,0,9,662
19,10,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,297.76666666666665,1931.2491228070176,0,10,666
